word,condition,budget_m,logit_lens_prob,token_forcing_success_rate,baseline_postgame_success_rate,baseline_logit_lens_prob,delta_token_forcing,delta_logit_lens_prob,rep
snow,random,8,0.08749513328075409,0.1,0.2,0.09846962131559849,-0.1,-0.010974488034844396,0
snow,random,8,0.08749513328075409,0.2,0.2,0.09846962131559849,0.0,-0.010974488034844396,1
snow,random,8,0.08749513328075409,0.1,0.2,0.09846962131559849,-0.1,-0.010974488034844396,2
snow,random,8,0.08749738335609436,0.1,0.2,0.09846962131559849,-0.1,-0.010972237959504125,3
snow,random,8,0.08749513328075409,0.1,0.2,0.09846962131559849,-0.1,-0.010974488034844396,4
snow,random,8,0.08749513328075409,0.1,0.2,0.09846962131559849,-0.1,-0.010974488034844396,5
snow,random,8,0.08770197629928589,0.1,0.2,0.09846962131559849,-0.1,-0.010767645016312596,6
snow,random,8,0.08749513328075409,0.1,0.2,0.09846962131559849,-0.1,-0.010974488034844396,7
snow,random,8,0.08749513328075409,0.1,0.2,0.09846962131559849,-0.1,-0.010974488034844396,8
snow,random,8,0.08749513328075409,0.1,0.2,0.09846962131559849,-0.1,-0.010974488034844396,9
snow,targeted,16,9.671093721408397e-07,0.0,0.2,0.09846962131559849,-0.2,-0.09846865420622634,
snow,random,16,0.08749513328075409,0.1,0.2,0.09846962131559849,-0.1,-0.010974488034844396,0
snow,random,16,0.08749513328075409,0.1,0.2,0.09846962131559849,-0.1,-0.010974488034844396,1
snow,random,16,0.08749513328075409,0.1,0.2,0.09846962131559849,-0.1,-0.010974488034844396,2
snow,random,16,0.08749513328075409,0.1,0.2,0.09846962131559849,-0.1,-0.010974488034844396,3
snow,random,16,0.08749513328075409,0.1,0.2,0.09846962131559849,-0.1,-0.010974488034844396,4
snow,random,16,0.08749519288539886,0.1,0.2,0.09846962131559849,-0.1,-0.01097442843019962,5
snow,random,16,0.08749513328075409,0.1,0.2,0.09846962131559849,-0.1,-0.010974488034844396,6
snow,random,16,0.08749513328075409,0.1,0.2,0.09846962131559849,-0.1,-0.010974488034844396,7
snow,random,16,0.08749518543481827,0.1,0.2,0.09846962131559849,-0.1,-0.010974435880780217,8
snow,random,16,0.08747987449169159,0.1,0.2,0.09846962131559849,-0.1,-0.010989746823906896,9
snow,targeted,32,4.719764490346279e-08,0.1,0.2,0.09846962131559849,-0.1,-0.09846957411795358,
snow,random,32,0.08749513328075409,0.1,0.2,0.09846962131559849,-0.1,-0.010974488034844396,0
snow,random,32,0.08764772862195969,0.1,0.2,0.09846962131559849,-0.1,-0.010821892693638799,1
snow,random,32,0.08749513328075409,0.1,0.2,0.09846962131559849,-0.1,-0.010974488034844396,2
snow,random,32,0.08749513328075409,0.1,0.2,0.09846962131559849,-0.1,-0.010974488034844396,3
snow,random,32,0.08750472962856293,0.1,0.2,0.09846962131559849,-0.1,-0.010964891687035558,4
snow,random,32,0.08745571970939636,0.1,0.2,0.09846962131559849,-0.1,-0.011013901606202123,5
snow,random,32,0.08749513328075409,0.1,0.2,0.09846962131559849,-0.1,-0.010974488034844396,6
snow,random,32,0.0873899757862091,0.1,0.2,0.09846962131559849,-0.1,-0.011079645529389379,7
snow,random,32,0.0874950960278511,0.1,0.2,0.09846962131559849,-0.1,-0.01097452528774738,8
snow,random,32,0.08749513328075409,0.1,0.2,0.09846962131559849,-0.1,-0.010974488034844396,9
blue,targeted,1,2.935734855213923e-08,0.1,0.1,0.010378213063435737,0.0,-0.010378183706087184,
blue,random,1,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,0
blue,random,1,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,1
blue,random,1,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,2
blue,random,1,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,3
blue,random,1,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,4
blue,random,1,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,5
blue,random,1,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,6
blue,random,1,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,7
blue,random,1,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,8
blue,random,1,5.880697699467419e-06,0.1,0.1,0.010378213063435737,0.0,-0.010372332365736269,9
blue,targeted,2,2.9357064335044925e-08,0.1,0.1,0.010378213063435737,0.0,-0.010378183706371402,
blue,random,2,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,0
blue,random,2,6.437007868953515e-06,0.1,0.1,0.010378213063435737,0.0,-0.010371776055566783,1
